field_key,component_name,lv2_scope,requiredness,source_file
remediationGuidance,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
remediationPaths,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
requiredScore,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
retryPolicy,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
runtimeContractV1,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
shortSummaryTeacherActivity,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
shortSummaryTeacherSlide,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
signatureMetaphors,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
simplificationGuidelines,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
skipPolicy,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
slideId,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
slug,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
sourceVersion,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
styleConstraints,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
subtitle,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
successCriteria,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
tags,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
targetedEdges,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
targetedNodes,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
targetedSlices,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
targetLanguage,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
targetNodeKeys,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
targetText,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
teacherNotes,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
teacherOverview,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
telemetryTags,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
textSubtype,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
timeExpectationActivity,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
title,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
topicCategory,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
type,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
version,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
visibility,activity_slides,ACT-026,required,lv2_central_brain/activity_026.md
vocabularyTheme,activity_slides,ACT-026,optional,lv2_central_brain/activity_026.md
activityTypes,groups,component,required,lv2_central_brain/group_edit_page.md
aiInstructions,groups,component,optional,lv2_central_brain/group_edit_page.md
allowRetry,groups,component,optional,lv2_central_brain/group_edit_page.md
allowSkip,groups,component,optional,lv2_central_brain/group_edit_page.md
anecdoteOrMemoryHook,groups,component,optional,lv2_central_brain/group_edit_page.md
assessmentPlan,groups,component,optional,lv2_central_brain/group_edit_page.md
audienceNotes,groups,component,optional,lv2_central_brain/group_edit_page.md
autoAdvance,groups,component,optional,lv2_central_brain/group_edit_page.md
breakingChangeGuard,groups,component,optional,lv2_central_brain/group_edit_page.md
canonicalNodeKey,groups,component,optional,lv2_central_brain/group_edit_page.md
cefrLevel,groups,component,required,lv2_central_brain/group_edit_page.md
cefrMax,groups,component,required,lv2_central_brain/group_edit_page.md
cefrMin,groups,component,required,lv2_central_brain/group_edit_page.md
changeImpactAssessment,groups,component,optional,lv2_central_brain/group_edit_page.md
commonMisconceptions,groups,component,required,lv2_central_brain/group_edit_page.md
competencyTags,groups,component,required,lv2_central_brain/group_edit_page.md
culturalContext,groups,component,required,lv2_central_brain/group_edit_page.md
defaultLang,groups,component,required,lv2_central_brain/group_edit_page.md
description,groups,component,required,lv2_central_brain/group_edit_page.md
diagnosticChecks,groups,component,optional,lv2_central_brain/group_edit_page.md
differentiationPaths,groups,component,optional,lv2_central_brain/group_edit_page.md
differentiationStrategies,groups,component,optional,lv2_central_brain/group_edit_page.md
diffLog,groups,component,optional,lv2_central_brain/group_edit_page.md
discourseFocus,groups,component,optional,lv2_central_brain/group_edit_page.md
estimatedMinutes,groups,component,required,lv2_central_brain/group_edit_page.md
exampleResponses,groups,component,optional,lv2_central_brain/group_edit_page.md
expansionGuidelines,groups,component,optional,lv2_central_brain/group_edit_page.md
expectedCompletionRate,groups,component,optional,lv2_central_brain/group_edit_page.md
expectedTimeOnTask,groups,component,optional,lv2_central_brain/group_edit_page.md
experimentFlag,groups,component,optional,lv2_central_brain/group_edit_page.md
extractabilityTier,groups,component,required,lv2_central_brain/group_edit_page.md
extraPracticeNotes,groups,component,optional,lv2_central_brain/group_edit_page.md
forbiddenPatterns,groups,component,optional,lv2_central_brain/group_edit_page.md
grammarFocus,groups,component,optional,lv2_central_brain/group_edit_page.md
groupGoal,groups,component,required,lv2_central_brain/group_edit_page.md
groupId,groups,component,required,lv2_central_brain/group_edit_page.md
groupName,groups,component,required,lv2_central_brain/group_edit_page.md
groupPlan,groups,component,required,lv2_central_brain/group_edit_page.md
groupSlidesPlan,groups,component,required,lv2_central_brain/group_edit_page.md
groupSummary,groups,component,required,lv2_central_brain/group_edit_page.md
groupType,groups,component,required,lv2_central_brain/group_edit_page.md
ingestPayload,groups,component,required,lv2_central_brain/group_edit_page.md
ingestSource,groups,component,required,lv2_central_brain/group_edit_page.md
isRequiredToPass,groups,component,optional,lv2_central_brain/group_edit_page.md
keywords,groups,component,required,lv2_central_brain/group_edit_page.md
l1InterferenceNotes,groups,component,optional,lv2_central_brain/group_edit_page.md
lastUpdatedAt,groups,component,required,lv2_central_brain/group_edit_page.md
lastUpdatedBy,groups,component,required,lv2_central_brain/group_edit_page.md
learningGoalPreviewGroup,groups,component,required,lv2_central_brain/group_edit_page.md
learningObjectives,groups,component,required,lv2_central_brain/group_edit_page.md
lessonId,groups,component,required,lv2_central_brain/group_edit_page.md
levelMax,groups,component,required,lv2_central_brain/group_edit_page.md
levelMin,groups,component,required,lv2_central_brain/group_edit_page.md
linkedGroups,groups,component,required,lv2_central_brain/group_edit_page.md
linkedResources,groups,component,optional,lv2_central_brain/group_edit_page.md
manualOverrideJson,groups,component,optional,lv2_central_brain/group_edit_page.md
masteryRule,groups,component,optional,lv2_central_brain/group_edit_page.md
masteryThreshold,groups,component,optional,lv2_central_brain/group_edit_page.md
maxAttempts,groups,component,optional,lv2_central_brain/group_edit_page.md
maxScoreValue,groups,component,optional,lv2_central_brain/group_edit_page.md
metadata,groups,component,optional,lv2_central_brain/group_edit_page.md
minAttemptsBeforeSkip,groups,component,optional,lv2_central_brain/group_edit_page.md
moduleId,groups,component,required,lv2_central_brain/group_edit_page.md
notesForTeacherOrAI,groups,component,optional,lv2_central_brain/group_edit_page.md
orderIndex,groups,component,required,lv2_central_brain/group_edit_page.md
ownerTeam,groups,component,required,lv2_central_brain/group_edit_page.md
pacingNotes,groups,component,optional,lv2_central_brain/group_edit_page.md
passingScoreType,groups,component,optional,lv2_central_brain/group_edit_page.md
passingScoreValue,groups,component,optional,lv2_central_brain/group_edit_page.md
passRequiredForNext,groups,component,optional,lv2_central_brain/group_edit_page.md
prerequisiteEdges,groups,component,required,lv2_central_brain/group_edit_page.md
prerequisiteNodes,groups,component,required,lv2_central_brain/group_edit_page.md
prerequisites,groups,component,required,lv2_central_brain/group_edit_page.md
prerequisiteSlices,groups,component,required,lv2_central_brain/group_edit_page.md
pronunciationFocus,groups,component,optional,lv2_central_brain/group_edit_page.md
publishNotes,groups,component,optional,lv2_central_brain/group_edit_page.md
purposeRelationshipTag,groups,component,optional,lv2_central_brain/group_edit_page.md
registerTone,groups,component,optional,lv2_central_brain/group_edit_page.md
registerVariants,groups,component,optional,lv2_central_brain/group_edit_page.md
remediationGuidance,groups,component,optional,lv2_central_brain/group_edit_page.md
remediationPaths,groups,component,optional,lv2_central_brain/group_edit_page.md
requiredScore,groups,component,optional,lv2_central_brain/group_edit_page.md
retryPolicy,groups,component,optional,lv2_central_brain/group_edit_page.md
reviewRequired,groups,component,optional,lv2_central_brain/group_edit_page.md
shortSummaryTeacherGroup,groups,component,required,lv2_central_brain/group_edit_page.md
signatureMetaphors,groups,component,optional,lv2_central_brain/group_edit_page.md
simplificationGuidelines,groups,component,optional,lv2_central_brain/group_edit_page.md
skipPolicy,groups,component,optional,lv2_central_brain/group_edit_page.md
slidePlan,groups,component,required,lv2_central_brain/group_edit_page.md
slug,groups,component,required,lv2_central_brain/group_edit_page.md
sourceVersion,groups,component,required,lv2_central_brain/group_edit_page.md
styleConstraints,groups,component,optional,lv2_central_brain/group_edit_page.md
successCriteria,groups,component,optional,lv2_central_brain/group_edit_page.md
tags,groups,component,required,lv2_central_brain/group_edit_page.md
targetedEdges,groups,component,required,lv2_central_brain/group_edit_page.md
targetedNodes,groups,component,required,lv2_central_brain/group_edit_page.md
targetedSlices,groups,component,required,lv2_central_brain/group_edit_page.md
targetLanguage,groups,component,required,lv2_central_brain/group_edit_page.md
targetNodeKeys,groups,component,required,lv2_central_brain/group_edit_page.md
teacherNotes,groups,component,optional,lv2_central_brain/group_edit_page.md
teacherOverview,groups,component,required,lv2_central_brain/group_edit_page.md
telemetryTags,groups,component,required,lv2_central_brain/group_edit_page.md
timeExpectationGroup,groups,component,required,lv2_central_brain/group_edit_page.md
title,groups,component,required,lv2_central_brain/group_edit_page.md
topicCategory,groups,component,optional,lv2_central_brain/group_edit_page.md
version,groups,component,required,lv2_central_brain/group_edit_page.md
visibility,groups,component,required,lv2_central_brain/group_edit_page.md
vocabularyTheme,groups,component,optional,lv2_central_brain/group_edit_page.md
audioId,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md
buttons,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md
defaultLang,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
diffLog,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md
extraPracticeNotes,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md
ingestPayload,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
ingestSource,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
lastUpdatedAt,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
lastUpdatedBy,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
lessonEndActions,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
lessonEndMessage,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
lessonId,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
metadata,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md
moduleId,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
orderIndex,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
ownerTeam,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
recommendedNextStep,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
slideId,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
slug,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
sourceVersion,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
targetLanguage,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
telemetryTags,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md
version,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
visibility,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md
activityDescription,lessons,component,required,lv2_central_brain/lesson_edit_page.md
activityTypes,lessons,component,required,lv2_central_brain/lesson_edit_page.md
aiInstructions,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
allowRetry,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
allowSkip,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
assessmentPlan,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
audienceNotes,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
breakingChangeGuard,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
canonicalNodeKey,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
cefrLevel,lessons,component,required,lv2_central_brain/lesson_edit_page.md
cefrMax,lessons,component,required,lv2_central_brain/lesson_edit_page.md
cefrMin,lessons,component,required,lv2_central_brain/lesson_edit_page.md
changeImpactAssessment,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
commonMisconceptions,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
competencyTags,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
coreTopics,lessons,component,required,lv2_central_brain/lesson_edit_page.md
culturalContext,lessons,component,optional,lv2_central_brain/lesson_edit_page.md
defaultLang,lessons,component,required,lv2_central_brain/lesson_edit_page.md
description,lessons,component,required,lv2_central_brain/lesson_edit_page.md
